customer_id,customer_name,segment
RE-94501,Richard Eichhorn,Consumer
DB-30602,Dave Brooks,Consumer
DB-30601,Dave Brooks,Consumer
DM-133453,Denise Monton,Corporate
BO-14252,Bobby Odegard,Consumer
BF-110053,Barry Franz,Home Office
EH-39451,Eric Hoffmann,Consumer
CM-124451,Chuck Magee,Consumer
EC-140502,Erin Creighton,Consumer
AZ-107503,Annie Zypern,Consumer
JD-157902,John Dryer,Consumer
NB-185803,Nicole Brennan,Corporate
DC-132854,Debra Catini,Consumer
KH-166303,Ken Heidel,Corporate
RB-196451,Robert Barroso,Corporate
MG-178904,Michael Granlund,Home Office
NZ-185651,Nick Zandusky,Home Office
RE-194054,Ricardo Emerson,Consumer
JD-60152,Joy Daniels,Consumer
KD-164951,Keith Dawkins,Corporate
PM-191352,Peter McVee,Home Office
TC-214751,Tony Chapman,Home Office
BH-17101,Brosina Hoffman,Consumer
RD-194802,Rick Duston,Consumer
MF-176654,Maureen Fritzler,Corporate
AR-103454,Alex Russell,Corporate
CA-122653,Christina Anderson,Consumer
KB-166004,Ken Brennan,Corporate
JL-151754,James Lanier,Home Office
LO-71701,Lori Olson,Corporate
PC-187454,Pamela Coakley,Corporate
CC-121001,Chad Cunningham,Home Office
JS-155951,Jill Stevenson,Corporate
CB-125354,Claudia Bergmann,Corporate
KC-166753,Kimberly Carter,Corporate
JE-56101,Jim Epp,Corporate
PC-87451,Pamela Coakley,Corporate
EB-38403,Ellis Ballard,Corporate
EC-40502,Erin Creighton,Consumer
TP-114151,Tom Prescott,Consumer
EH-141253,Eugene Hildebrand,Home Office
AH-104654,Amy Hunt,Consumer
NM-184453,Nathan Mautz,Home Office
JE-156101,Jim Epp,Corporate
TP-211302,Theone Pippenger,Consumer
AG-104954,Andrew Gjertsen,Corporate
DE-132552,Deanra Eno,Home Office
SS-101401,Saphhira Shifley,Corporate
RF-98402,Roy Französisch,Consumer
RB-95701,Rob Beeghly,Consumer
EG-139002,Emily Grady,Consumer
JE-61651,Justin Ellison,Corporate
KL-65552,Kelly Lampkin,Corporate
AA-3751,Allen Armold,Consumer
GR-145602,Georgia Rosenberg,Corporate
ME-177253,Max Engle,Consumer
KH-163602,Katherine Hughes,Consumer
CD-19202,Carlos Daly,Consumer
PF-192253,Phillip Flathmann,Consumer
SP-106502,Stephanie Phelps,Corporate
RW-96902,Robert Waldorf,Consumer
CS-119502,Carlos Soltero,Consumer
NM-185203,Neoma Murray,Consumer
VT-117002,Valerie Takahito,Home Office
JE-157452,Joel Eaton,Consumer
AB-100151,Aaron Bergman,Consumer
KH-66302,Ken Heidel,Corporate
LC-69601,Lindsay Castell,Home Office
EM-41401,Eugene Moren,Home Office
CS-124904,Cindy Schnelling,Corporate
DJ-134203,Denny Joy,Corporate
KL-165552,Kelly Lampkin,Corporate
BF-110202,Barry Französisch,Corporate
BB-115453,Brenda Bowman,Corporate
MG-176953,Maureen Gnade,Consumer
YS-218804,Yana Sorensen,Corporate
JL-151752,James Lanier,Home Office
BS-17551,Bruce Stewart,Consumer
CC-124753,Cindy Chapman,Consumer
KS-163004,Karen Seio,Corporate
ON-87152,Odella Nelson,Corporate
CM-23851,Christopher Martinez,Consumer
AZ-107502,Annie Zypern,Consumer
HM-149802,Henry MacAllister,Consumer
CP-23402,Christine Phan,Corporate
JH-61801,Justin Hirsh,Consumer
FO-43051,Frank Olsen,Consumer
LS-72451,Lynn Smith,Consumer
GT-47101,Greg Tran,Consumer
BD-116052,Brian Dahlen,Consumer
JS-159401,Joni Sundaresam,Home Office
DW-35403,Don Weiss,Consumer
JB-154002,Jennifer Braxton,Corporate
RH-195551,Ritsa Hightower,Consumer
GZ-145452,George Zrebassa,Corporate
MV-81901,Mike Vittorini,Consumer
MC-175753,Matt Collins,Consumer
TS-216102,Troy Staebel,Consumer
TC-109801,Tamara Chand,Corporate
PF-91201,Peter Fuller,Consumer
VD-216702,Valerie Dominguez,Consumer
EN-37802,Edward Nazzal,Consumer
NB-185802,Nicole Brennan,Corporate
FM-42902,Frank Merwin,Home Office
GM-46801,Greg Matthias,Consumer
CS-24902,Cindy Schnelling,Corporate
JO-55502,Jesus Ocampo,Home Office
DB-129101,Daniel Byrd,Home Office
DL-33152,Delfina Latchford,Consumer
SC-202302,Scot Coram,Corporate
DL-34951,Dionis Lloyd,Corporate
LF-171852,Luke Foster,Consumer
CR-128204,Cyra Reiten,Home Office
GM-144403,Gary McGarr,Consumer
CK-123251,Christine Kargatis,Home Office
KB-164052,Katrina Bavinger,Home Office
KH-163302,Katharine Harms,Corporate
IM-50552,Ionia McGrath,Consumer
DL-29252,Daniel Lacy,Consumer
CJ-120101,Caroline Jumper,Consumer
TG-216401,Trudy Glocke,Consumer
BH-17102,Brosina Hoffman,Consumer
SD-104852,Shirley Daniels,Home Office
BS-113653,Bill Shonely,Corporate
SC-107251,Steven Cartwright,Consumer
AS-102852,Alejandro Savely,Corporate
DB-133602,Dennis Bolton,Home Office
CA-123102,Christine Abelman,Corporate
CM-18301,Cari MacIntyre,Corporate
JK-153253,Jason Klamczynski,Corporate
HE-48001,Harold Engle,Corporate
LW-71251,Liz Willingham,Consumer
RA-199452,Ryan Akin,Consumer
RM-193753,Raymond Messe,Consumer
CP-120851,Cathy Prescott,Corporate
DM-133451,Denise Monton,Corporate
SC-100951,Sanjit Chand,Consumer
RK-193002,Ralph Kennedy,Consumer
HZ-49502,Henia Zydlo,Consumer
DE-132551,Deanra Eno,Home Office
RW-195404,Rick Wilson,Corporate
EB-138401,Ellis Ballard,Corporate
CC-121003,Chad Cunningham,Home Office
EB-139751,Erica Bern,Corporate
NG-83552,Nat Gilpin,Corporate
JK-153703,Jay Kimmel,Consumer
JC-157751,John Castell,Consumer
MS-175301,MaryBeth Skach,Consumer
LO-171704,Lori Olson,Corporate
TS-216554,Trudy Schmidt,Consumer
IG-50852,Ivan Gibson,Consumer
CD-122801,Christina DeMoss,Consumer
AJ-109602,Astrea Jones,Consumer
LP-170802,Liz Pelletier,Consumer
NS-186402,Noel Staavos,Corporate
HM-148603,Harry Marie,Corporate
AT-7351,Annie Thurman,Consumer
LF-171851,Luke Foster,Consumer
TT-212201,Thomas Thornton,Consumer
SJ-202154,Sarah Jordon,Consumer
RS-98702,Roy Skaria,Home Office
JE-161652,Justin Ellison,Corporate
GB-45752,Giulietta Baptist,Consumer
CC-121452,Charles Crestani,Consumer
LC-170502,Liz Carlisle,Consumer
FC-43352,Fred Chung,Corporate
SR-204251,Sharelle Roach,Home Office
MO-78001,Meg O'Connel,Home Office
ND-183702,Natalie DeCherney,Consumer
CV-22951,Christina VanderZanden,Consumer
BV-112453,Benjamin Venier,Corporate
KS-163001,Karen Seio,Corporate
BT-114853,Brad Thomas,Home Office
DB-132101,Dean Braden,Consumer
MG-181453,Mike Gockenbach,Consumer
AH-1953,Alan Haines,Corporate
HD-47851,Harold Dahlen,Home Office
PK-189101,Paul Knutson,Home Office
RH-96001,Rob Haberlin,Consumer
PS-187603,Pamela Stobb,Consumer
GR-145601,Georgia Rosenberg,Corporate
DO-136453,Doug O'Connell,Consumer
KA-65251,Kelly Andreada,Consumer
GT-147554,Guy Thornton,Consumer
PK-190752,Pete Kriz,Consumer
ML-73951,Marina Lichtenstein,Corporate
PS-89701,Paul Stevenson,Home Office
SG-108901,Susan Gilcrest,Corporate
JC-153852,Jenna Caffey,Consumer
LH-70202,Lisa Hazard,Consumer
MC-75752,Matt Collins,Consumer
TP-111301,Theone Pippenger,Consumer
AH-302,Aaron Hawkins,Corporate
JH-59103,Jonathan Howell,Consumer
DV-134652,Dianna Vittorini,Consumer
TA-113852,Tom Ashbrook,Home Office
ML-82651,Muhammed Lee,Consumer
LC-169604,Lindsay Castell,Home Office
TM-110101,Tamara Manning,Consumer
GM-46802,Greg Matthias,Consumer
BP-112301,Benjamin Patterson,Consumer
VD-116701,Valerie Dominguez,Consumer
BF-110803,Bart Folk,Consumer
BT-115301,Bradley Talbott,Home Office
NP-183252,Naresj Patel,Consumer
NP-186704,Nora Paige,Consumer
MN-79352,Michael Nguyen,Consumer
JC-153402,Jasper Cacioppo,Consumer
LW-71252,Liz Willingham,Consumer
TP-215654,Tracy Poddar,Corporate
JW-159552,Joni Wasserman,Consumer
RM-97502,Roland Murray,Consumer
SF-209652,Sylvia Foulston,Corporate
HP-148151,Harold Pawlan,Home Office
MG-82051,Mitch Gastineau,Corporate
DJ-36302,Doug Jacobs,Consumer
DK-130904,Dave Kipp,Consumer
JO-151451,Jack O'Briant,Corporate
JJ-154454,Jennifer Jackson,Consumer
AH-101954,Alan Haines,Corporate
GW-46052,Giulietta Weimer,Consumer
RD-99001,Ruben Dartt,Consumer
GB-145301,George Bell,Corporate
MC-76351,Matthew Clasen,Corporate
AG-103902,Allen Goldenen,Consumer
MN-179352,Michael Nguyen,Consumer
LC-69302,Linda Cazamias,Corporate
FA-142302,Frank Atkinson,Corporate
DW-135401,Don Weiss,Consumer
BD-116352,Brian Derr,Consumer
AS-102253,Alan Schoenberger,Corporate
TP-215653,Tracy Poddar,Corporate
AS-106301,Ann Steele,Home Office
MO-175001,Mary O'Rourke,Consumer
DK-128954,Dana Kaydos,Consumer
MC-75902,Matt Collister,Corporate
PK-89101,Paul Knutson,Home Office
BE-114101,Bobby Elias,Consumer
IL-151003,Ivan Liston,Consumer
PW-192402,Pierre Wener,Consumer
TW-110251,Tamara Willingham,Home Office
TG-213104,Toby Gnade,Consumer
MG-76951,Maureen Gnade,Consumer
RP-98552,Roy Phan,Corporate
EB-137504,Edward Becker,Corporate
KB-164053,Katrina Bavinger,Home Office
MV-181903,Mike Vittorini,Consumer
AD-101802,Alan Dominguez,Home Office
BS-116652,Brian Stugart,Consumer
JL-155053,Jeremy Lonsdale,Consumer
KW-65702,Kelly Williams,Consumer
RW-196902,Robert Waldorf,Consumer
NP-186853,Nora Pelletier,Home Office
AT-4352,Alyssa Tate,Home Office
MC-176352,Matthew Clasen,Corporate
CM-123854,Christopher Martinez,Consumer
GH-144853,Gene Hale,Corporate
JE-154754,Jeremy Ellison,Consumer
TT-112651,Tim Taslimi,Corporate
FH-142752,Frank Hawley,Corporate
CH-20701,Cathy Hwang,Home Office
LM-70651,Liz MacKendrick,Consumer
RM-197503,Roland Murray,Consumer
EB-38701,Emily Burns,Consumer
CM-126554,Corinna Mitchell,Home Office
JO-155504,Jesus Ocampo,Home Office
RF-198403,Roy Französisch,Consumer
CS-21302,Chad Sievert,Consumer
BW-111104,Bart Watters,Corporate
BG-116951,Brooke Gillingham,Corporate
CM-24451,Chuck Magee,Consumer
HR-147701,Hallie Redmond,Home Office
JW-160754,Julia West,Consumer
DB-132104,Dean Braden,Consumer
FW-143954,Fred Wasserman,Corporate
PT-190902,Pete Takahito,Consumer
AB-1501,Aimee Bixby,Consumer
MZ-75151,Mary Zewe,Corporate
SP-206202,Stefania Perrino,Corporate
NR-85501,Nick Radford,Consumer
KD-164952,Keith Dawkins,Corporate
AA-103752,Allen Armold,Consumer
SR-107401,Steven Roelle,Home Office
PT-190901,Pete Takahito,Consumer
RA-198853,Ruben Ausman,Corporate
BP-111854,Ben Peterman,Corporate
EB-39302,Eric Barreto,Consumer
AR-5701,Anemone Ratner,Consumer
KH-65102,Keith Herrera,Consumer
BV-112454,Benjamin Venier,Corporate
DL-134952,Dionis Lloyd,Corporate
BF-110051,Barry Franz,Home Office
ST-205302,Shui Tom,Consumer
RB-94351,Richard Bierner,Consumer
EA-140353,Erin Ashbrook,Corporate
CS-124901,Cindy Schnelling,Corporate
MN-79351,Michael Nguyen,Consumer
CA-19652,Carol Adams,Corporate
CR-128202,Cyra Reiten,Home Office
MS-78302,Melanie Seite,Consumer
VP-117301,Victor Preis,Home Office
KH-63601,Katherine Hughes,Consumer
CM-121154,Chad McGuire,Consumer
VM-116852,Valerie Mitchum,Home Office
AR-8251,Anthony Rawles,Corporate
ML-80401,Michelle Lonsdale,Corporate
CD-122802,Christina DeMoss,Consumer
NP-86702,Nora Paige,Consumer
RS-198701,Roy Skaria,Home Office
JR-56701,Jim Radford,Consumer
RS-194203,Ricardo Sperren,Corporate
ES-140802,Erin Smith,Corporate
JD-157904,John Dryer,Consumer
AC-4502,Amy Cox,Consumer
MO-179504,Michael Oakman,Consumer
AH-6902,Anna Häberlin,Corporate
PC-90002,Pauline Chand,Home Office
CK-22052,Chloris Kastensmidt,Consumer
ML-73952,Marina Lichtenstein,Corporate
AA-103753,Allen Armold,Consumer
BF-12752,Beth Fritzler,Corporate
LS-172303,Lycoris Saunders,Consumer
CS-124602,Chuck Sachs,Consumer
DM-135252,Don Miller,Corporate
BP-110501,Barry Pond,Corporate
JM-61951,Justin MacKendrick,Consumer
AB-151,Aaron Bergman,Consumer
AF-108851,Art Foster,Consumer
HG-150251,Hunter Glantz,Consumer
BF-111703,Ben Ferrer,Home Office
LH-169003,Lena Hernandez,Consumer
JS-156851,Jim Sink,Corporate
DB-34051,Denny Blanton,Consumer
DB-36151,Doug Bickford,Consumer
TH-215503,Tracy Hopkins,Home Office
AH-1201,Adrian Hane,Home Office
CM-124452,Chuck Magee,Consumer
CD-119803,Carol Darley,Consumer
RD-199003,Ruben Dartt,Consumer
SK-99902,Sally Knutson,Consumer
GA-145153,George Ashbrook,Consumer
NP-186702,Nora Paige,Consumer
RD-196604,Robert Dilbeck,Home Office
EB-141104,Eugene Barchas,Consumer
AW-108404,Anthony Witt,Consumer
KC-166751,Kimberly Carter,Corporate
HJ-148754,Heather Jas,Home Office
HZ-149502,Henia Zydlo,Consumer
JE-157453,Joel Eaton,Consumer
CP-120853,Cathy Prescott,Corporate
RA-199151,Russell Applegate,Consumer
AH-102103,Alan Hwang,Consumer
FG-142601,Frank Gastineau,Home Office
PP-189553,Paul Prost,Home Office
IM-150551,Ionia McGrath,Consumer
TP-211304,Theone Pippenger,Consumer
MB-180851,Mick Brown,Consumer
DH-136753,Duane Huffman,Home Office
MG-181452,Mike Gockenbach,Consumer
CA-20551,Cathy Armstrong,Home Office
MH-180252,Michelle Huthwaite,Consumer
MK-79053,Michael Kennedy,Corporate
EM-140653,Erin Mull,Consumer
SH-106351,Stefanie Holloman,Corporate
JH-59102,Jonathan Howell,Consumer
RD-198103,Ross DeVincentis,Home Office
FP-143203,Frank Preis,Consumer
WB-218503,William Brown,Consumer
Dp-32401,Dean percer,Home Office
MP-179654,Michael Paige,Corporate
MR-175451,Mathew Reese,Home Office
DB-130603,Dave Brooks,Consumer
CV-128051,Cynthia Voltz,Corporate
RW-196903,Robert Waldorf,Consumer
KM-66602,Khloe Miller,Consumer
JD-58953,Jonathan Doherty,Corporate
JC-153853,Jenna Caffey,Consumer
SH-206352,Stefanie Holloman,Corporate
OT-187304,Olvera Toch,Consumer
MG-182052,Mitch Gastineau,Corporate
MW-182203,Mitch Webber,Consumer
RS-198703,Roy Skaria,Home Office
JK-160904,Juliana Krohn,Consumer
DM-129553,Dario Medina,Corporate
DK-131502,David Kendrick,Corporate
SM-109052,Susan MacKendrick,Consumer
CP-120852,Cathy Prescott,Corporate
ML-173953,Marina Lichtenstein,Corporate
GM-145002,Gene McClure,Consumer
MV-181902,Mike Vittorini,Consumer
RD-194803,Rick Duston,Consumer
MG-176951,Maureen Gnade,Consumer
KM-67201,Kunst Miller,Consumer
LS-169454,Linda Southworth,Corporate
DL-133151,Delfina Latchford,Consumer
LS-72001,Luke Schmidt,Corporate
PW-90302,Pauline Webber,Corporate
AG-106753,Anna Gayman,Consumer
AS-451,Aaron Smayling,Corporate
TS-210852,Thais Sissman,Consumer
GB-145303,George Bell,Corporate
DR-129403,Daniel Raglin,Home Office
JW-152204,Jane Waco,Corporate
TS-111602,Theresa Swint,Corporate
ML-182653,Muhammed Lee,Consumer
LH-170203,Lisa Hazard,Consumer
MA-179952,Michelle Arnett,Home Office
DB-131204,David Bremer,Corporate
BP-11552,Becky Pak,Consumer
BF-112152,Benjamin Farhat,Home Office
SO-203351,Sean O'Donnell,Consumer
RM-196751,Robert Marley,Home Office
RA-92851,Ralph Arnett,Consumer
RB-197053,Roger Barcio,Home Office
DC-128501,Dan Campbell,Consumer
LC-168704,Lena Cacioppo,Consumer
JB-160454,Julia Barnett,Home Office
KH-163303,Katharine Harms,Corporate
AG-104953,Andrew Gjertsen,Corporate
AG-109003,Arthur Gainer,Consumer
SV-208154,Stuart Van,Corporate
DO-134353,Denny Ordway,Consumer
MB-173051,Maria Bertelson,Consumer
TG-116401,Trudy Glocke,Consumer
KD-166153,Ken Dana,Corporate
AG-106754,Anna Gayman,Consumer
MC-76352,Matthew Clasen,Corporate
SR-207403,Steven Roelle,Home Office
CC-25501,Clay Cheatham,Consumer
JO-151453,Jack O'Briant,Corporate
CS-23552,Christine Sundaresam,Consumer
JR-162102,Justin Ritter,Corporate
LC-169602,Lindsay Castell,Home Office
AS-1351,Adrian Shami,Home Office
MJ-177402,Max Jones,Consumer
RO-197803,Rose O'Brian,Consumer
CY-127451,Craig Yedwab,Corporate
DW-134801,Dianna Wilson,Home Office
PJ-88351,Patrick Jones,Corporate
LL-168401,Lauren Leatherbury,Consumer
GP-47402,Guy Phonely,Corporate
SG-104702,Sheri Gordon,Consumer
RW-196301,Rob Williams,Corporate
PK-189103,Paul Knutson,Home Office
EB-139752,Erica Bern,Corporate
DV-130452,Darrin Van Huff,Corporate
RO-197804,Rose O'Brian,Consumer
MC-172753,Marc Crier,Consumer
AB-601,Adam Bellavance,Home Office
BS-118001,Bryan Spruell,Home Office
CC-122201,Chris Cortes,Consumer
RS-197653,Roland Schwarz,Corporate
BO-113502,Bill Overfelt,Corporate
EB-37051,Ed Braxton,Corporate
ME-180103,Michelle Ellison,Corporate
DM-35252,Don Miller,Corporate
MB-173053,Maria Bertelson,Consumer
HA-49201,Helen Andreada,Consumer
ZC-219101,Zuschuss Carroll,Consumer
FC-143351,Fred Chung,Corporate
AA-103152,Alex Avila,Consumer
PB-188053,Patrick Bzostek,Home Office
CJ-118752,Carl Jackson,Corporate
EM-140651,Erin Mull,Consumer
TB-112501,Tim Brockman,Consumer
EH-41851,Evan Henry,Consumer
CK-127602,Cyma Kinney,Corporate
CS-125053,Cindy Stewart,Consumer
SZ-100351,Sam Zeldin,Home Office
LT-167652,Larry Tron,Consumer
NS-186401,Noel Staavos,Corporate
KC-166752,Kimberly Carter,Corporate
DG-33001,Deirdre Greer,Corporate
SF-102002,Sarah Foster,Consumer
MD-78601,Michael Dominguez,Corporate
CM-19351,Carlos Meador,Consumer
RH-195552,Ritsa Hightower,Consumer
DL-33301,Denise Leinenbach,Consumer
Dl-36002,Dorris liebe,Corporate
FH-42752,Frank Hawley,Corporate
JH-161801,Justin Hirsh,Consumer
BF-112153,Benjamin Farhat,Home Office
DJ-34201,Denny Joy,Corporate
JH-161804,Justin Hirsh,Consumer
JE-56102,Jim Epp,Corporate
JH-54301,Jennifer Halladay,Consumer
LS-172451,Lynn Smith,Consumer
GW-146053,Giulietta Weimer,Consumer
NS-86401,Noel Staavos,Corporate
NK-184904,Neil Knudson,Home Office
KB-163151,Karl Braun,Consumer
LC-169303,Linda Cazamias,Corporate
AS-2402,Alan Shonely,Consumer
AS-100453,Aaron Smayling,Corporate
TS-116102,Troy Staebel,Consumer
AG-4951,Andrew Gjertsen,Corporate
HF-149953,Herbert Flentye,Consumer
EN-137804,Edward Nazzal,Consumer
EM-39602,Eric Murdock,Consumer
MR-75451,Mathew Reese,Home Office
SG-204701,Sheri Gordon,Consumer
LD-68551,Lela Donovan,Corporate
BD-115604,Brendan Dodson,Home Office
AS-102252,Alan Schoenberger,Corporate
SL-201551,Sara Luxemburg,Home Office
BD-113204,Bill Donatelli,Consumer
ML-182654,Muhammed Lee,Consumer
MY-173802,Maribeth Yedwab,Corporate
SJ-105001,Shirley Jackson,Consumer
PB-88051,Patrick Bzostek,Home Office
NC-84152,Nathan Cano,Consumer
TS-212051,Thomas Seio,Corporate
FP-143202,Frank Preis,Consumer
CG-120404,Catherine Glotzbach,Home Office
CS-121303,Chad Sievert,Consumer
JL-51302,Jack Lebron,Consumer
RA-198851,Ruben Ausman,Corporate
BP-111554,Becky Pak,Consumer
DN-36901,Duane Noonan,Consumer
KC-165402,Kelly Collister,Consumer
JH-154301,Jennifer Halladay,Consumer
PO-88652,Patrick O'Donnell,Consumer
GA-147252,Guy Armstrong,Consumer
AY-105552,Andy Yotov,Corporate
NH-86102,Nicole Hansen,Corporate
SP-106501,Stephanie Phelps,Corporate
EH-139451,Eric Hoffmann,Consumer
HW-149353,Helen Wasserman,Corporate
BB-115454,Brenda Bowman,Corporate
DV-34652,Dianna Vittorini,Consumer
NS-185051,Neola Schneider,Consumer
AJ-7952,Anthony Johnson,Corporate
CV-128053,Cynthia Voltz,Corporate
SS-108752,Sung Shariari,Consumer
MH-176201,Matt Hagelstein,Corporate
KF-162853,Karen Ferguson,Home Office
LC-68701,Lena Cacioppo,Consumer
TD-209953,Tamara Dahlen,Consumer
EM-38252,Elizabeth Moffitt,Corporate
MS-75301,MaryBeth Skach,Consumer
EM-138104,Eleni McCrary,Corporate
KH-66301,Ken Heidel,Corporate
SV-103652,Seth Vernon,Consumer
AA-4802,Andrew Allen,Consumer
DR-28801,Dan Reichenbach,Corporate
LF-171853,Luke Foster,Consumer
JB-160451,Julia Barnett,Home Office
NR-85502,Nick Radford,Consumer
NG-184302,Nathan Gelder,Consumer
JG-151602,James Galang,Consumer
SJ-102152,Sarah Jordon,Consumer
JD-60602,Julia Dunbar,Consumer
MJ-177404,Max Jones,Consumer
KC-165401,Kelly Collister,Consumer
SE-201103,Sanjit Engle,Consumer
SG-106051,Speros Goranitis,Consumer
JS-158802,John Stevenson,Consumer
RD-198101,Ross DeVincentis,Home Office
MV-174852,Mark Van Huff,Consumer
BB-115452,Brenda Bowman,Corporate
EH-41852,Evan Henry,Consumer
LP-170951,Liz Preis,Consumer
JF-153551,Jay Fein,Consumer
SC-203052,Sean Christensen,Consumer
RB-196453,Robert Barroso,Corporate
JF-55652,Jill Fjeld,Consumer
AH-2102,Alan Hwang,Consumer
BW-10651,Barry Weirich,Consumer
AB-101052,Adrian Barton,Consumer
GB-145754,Giulietta Baptist,Consumer
JH-159103,Jonathan Howell,Consumer
VG-118052,Vivek Grady,Corporate
JH-159104,Jonathan Howell,Consumer
DH-36752,Duane Huffman,Home Office
CM-127152,Craig Molinari,Corporate
AS-100903,Adam Shillingsburg,Consumer
DB-136151,Doug Bickford,Consumer
JK-56402,Jim Kriz,Home Office
KL-65551,Kelly Lampkin,Corporate
FC-142454,Frank Carlisle,Home Office
JK-57301,Joe Kamberova,Consumer
JP-61352,Julie Prescott,Home Office
TA-213852,Tom Ashbrook,Home Office
CA-120552,Cathy Armstrong,Home Office
JS-56852,Jim Sink,Corporate
MT-180702,Michelle Tran,Home Office
MC-72752,Marc Crier,Consumer
GH-44253,Gary Hwang,Consumer
JG-58051,John Grady,Corporate
MS-177701,Maxwell Schwartz,Consumer
LH-167501,Larry Hughes,Consumer
TB-110552,Ted Butterfield,Consumer
CM-26551,Corinna Mitchell,Home Office
NW-184002,Natalie Webber,Consumer
MH-181151,Mick Hernandez,Home Office
NB-186551,Nona Balk,Corporate
SN-205604,Skye Norling,Home Office
BO-113501,Bill Overfelt,Corporate
MS-77102,Maurice Satty,Consumer
GH-146652,Greg Hansen,Consumer
AP-109153,Arthur Prichep,Consumer
MH-180251,Michelle Huthwaite,Consumer
JW-59551,Joni Wasserman,Consumer
AW-109301,Arthur Wiediger,Home Office
BM-117853,Bryan Mills,Consumer
CC-22201,Chris Cortes,Consumer
SE-101101,Sanjit Engle,Consumer
JA-59701,Joseph Airdo,Consumer
IG-150852,Ivan Gibson,Consumer
SB-202902,Sean Braxton,Corporate
CA-120551,Cathy Armstrong,Home Office
CJ-118751,Carl Jackson,Corporate
SC-207704,Stewart Carmichael,Corporate
SC-208451,Sung Chung,Consumer
BB-9902,Barry Blumstein,Corporate
PC-90001,Pauline Chand,Home Office
CM-118153,Candace McMahon,Corporate
SA-108303,Sue Ann Reed,Consumer
VP-217602,Victoria Pisteka,Corporate
EH-137651,Edward Hooks,Corporate
JG-153101,Jason Gross,Corporate
MS-178301,Melanie Seite,Consumer
CR-127303,Craig Reiter,Consumer
LC-71403,Logan Currie,Consumer
CK-27602,Cyma Kinney,Corporate
SW-204554,Shaun Weien,Consumer
TS-215052,Tony Sayre,Consumer
SC-102301,Scot Coram,Corporate
ML-174102,Maris LaWare,Consumer
EJ-37201,Ed Jacobs,Consumer
JM-56551,Jim Mitchum,Corporate
BN-115153,Bradley Nguyen,Consumer
NC-184153,Nathan Cano,Consumer
BD-17702,Bryan Davis,Consumer
IM-150701,Irene Maddox,Consumer
NM-84452,Nathan Mautz,Home Office
CH-120704,Cathy Hwang,Home Office
LB-67352,Larry Blacks,Consumer
JJ-157603,Joel Jenkins,Home Office
PM-89401,Paul MacIntyre,Consumer
JD-158951,Jonathan Doherty,Corporate
AC-104201,Alyssa Crouse,Corporate
SC-102602,Scott Cohen,Corporate
AS-6302,Ann Steele,Home Office
MS-77101,Maurice Satty,Consumer
TB-114001,Tom Boeckenhauer,Consumer
KD-163451,Katherine Ducich,Consumer
CM-22352,Chris McAfee,Consumer
JL-152353,Janet Lee,Consumer
PG-88202,Patrick Gardner,Consumer
SK-199902,Sally Knutson,Consumer
LS-69453,Linda Southworth,Corporate
AH-101202,Adrian Hane,Home Office
KN-64502,Kean Nguyen,Corporate
TR-213252,Toby Ritter,Consumer
TH-111002,Thea Hendricks,Consumer
BF-10802,Bart Folk,Consumer
LW-68252,Laurel Workman,Corporate
SH-199753,Sally Hughsby,Corporate
NF-84753,Neil Französisch,Home Office
JF-154151,Jennifer Ferguson,Consumer
BS-118002,Bryan Spruell,Home Office
NP-186851,Nora Pelletier,Home Office
RH-196004,Rob Haberlin,Consumer
SG-108902,Susan Gilcrest,Corporate
CR-128201,Cyra Reiten,Home Office
BD-117254,Bruce Degenhardt,Consumer
AG-7652,Anthony Garverick,Home Office
MT-178152,Meg Tillman,Consumer
NB-85801,Nicole Brennan,Corporate
VP-217304,Victor Preis,Home Office
MB-173052,Maria Bertelson,Consumer
KM-162254,Kalyca Meade,Corporate
LW-169903,Lindsay Williams,Corporate
JC-161051,Julie Creighton,Corporate
BD-16051,Brian Dahlen,Consumer
PV-189853,Paul Van Hugh,Home Office
RH-96002,Rob Haberlin,Consumer
AR-105403,Andy Reiter,Consumer
JM-155353,Jessica Myrick,Consumer
NP-186703,Nora Paige,Consumer
BS-13802,Bill Stewart,Corporate
DS-131802,David Smith,Corporate
SC-100502,Sample Company A,Home Office
JL-155051,Jeremy Lonsdale,Consumer
AS-101352,Adrian Shami,Home Office
MZ-75152,Mary Zewe,Corporate
FM-143804,Fred McMath,Consumer
GZ-144701,Gary Zandusky,Consumer
AW-9301,Arthur Wiediger,Home Office
KD-162703,Karen Daniels,Consumer
JC-161053,Julie Creighton,Corporate
MP-179652,Michael Paige,Corporate
CA-27751,Cynthia Arntzen,Consumer
LS-172003,Luke Schmidt,Corporate
CP-123401,Christine Phan,Corporate
CJ-20102,Caroline Jumper,Consumer
VB-217454,Victoria Brennan,Corporate
PF-91203,Peter Fuller,Consumer
RC-99602,Ryan Crowe,Consumer
NF-185953,Nicole Fjeld,Home Office
FO-143053,Frank Olsen,Consumer
LH-169002,Lena Hernandez,Consumer
TS-210854,Thais Sissman,Consumer
RK-193004,Ralph Kennedy,Consumer
JK-56401,Jim Kriz,Home Office
EL-37351,Ed Ludwig,Home Office
BH-117102,Brosina Hoffman,Consumer
KM-63751,Katherine Murray,Home Office
AM-7053,Anne McFarland,Consumer
TS-110851,Thais Sissman,Consumer
ML-180403,Michelle Lonsdale,Corporate
JF-154903,Jeremy Farry,Consumer
EB-139303,Eric Barreto,Consumer
